controller,time_s,tilt_rad,tilt_deg,tilt_rate_rad_s,tilt_rate_deg_s,x_m,x_dot_m_s,command_accel_m_s2,command_motor_rpm,target_tilt_deg,kp,ki,kd,expert_balance,expert_recovery,expert_drift
PID IA,2.5649999999999675,0.16623816315979612,9.524745143063482,0.11062716995469349,6.3384699378804035,-0.07572021888681936,-0.08228271775005214,2.087217862013285,58.621948243960915,2.017497575376761,13.85285499827768,0.17066280619400823,2.4825268643739347,0.8147011507666221,0.18141607334151955,0.0038827758918584193
PID IA,2.5699999999999674,0.16673913893340217,9.55344894052941,0.08980847296376195,5.145646465338319,-0.07610549300393053,-0.07182736473413015,2.087416687476386,58.62753248900769,1.8416337735197084,13.86717111770778,0.1703352962907534,2.4867083292915058,0.812564134976934,0.1833729313425171,0.004062933680548917
PID IA,2.5749999999999673,0.1671366363703413,9.57622386603329,0.0692275875516025,3.9664485925792197,-0.07643849440490202,-0.06137363122669964,2.0862020272867907,58.59341734076927,1.6659015198673535,13.87852808162137,0.17007348488347318,2.490041118834365,0.8108482096985921,0.1849296486551776,0.004222141646230313
PID IA,2.579999999999967,0.16743188722349128,9.593140493816422,0.048901684962436305,2.801860159425964,-0.07671924885336255,-0.05092858336784266,2.083648213680374,58.52169050679341,1.4903365815125404,13.886943287269665,0.1698771440938349,2.4925289830439503,0.8095525346445702,0.18608823347163422,0.004359231883795491
PID IA,2.584999999999967,0.1676262017961088,9.604273898725294,0.028845021394287133,1.652697985857218,-0.07694781651014976,-0.04049891391660143,2.0798265802733384,58.41435547489667,1.3149695866357891,13.89244199807857,0.16974585399734363,2.4941780641514097,0.8086749704576636,0.18685179549086797,0.004473234051468271
PID IA,2.589999999999967,0.16772095483113633,9.609702847728427,0.009069122613419783,0.5196224496356088,-0.07712429010411795,-0.03009095733553633,2.074805145224548,58.27332261440905,1.1398266895002318,13.895056507729207,0.1696790216590801,2.4949966531070227,0.8082122025865189,0.18722443184801787,0.00456336556546319
PID IA,2.594999999999967,0.16771757234210974,9.609509045382953,-0.010417023946197652,-0.5968515072038394,-0.0772487931823194,-0.019710706455503515,2.0686483906588746,58.10040298102131,0.9649302006016648,13.894825397904071,0.16967589791641044,2.494994974330292,0.8081598500415486,0.18721112608641835,0.0046290238720331596
PID IA,2.599999999999967,0.16761751941296418,9.603776434814991,-0.029606773645355376,-1.6963431748780182,-0.07732147844625609,-0.009363830239012307,2.061417126824104,57.8973045014733,0.7902991777982264,13.891792889196859,0.16973559192426485,2.494184998501921,0.8085125591481139,0.1868176600948035,0.004669780757082537
PID IA,2.6049999999999667,0.16742228897521702,9.592590554699587,-0.04849562914690768,-2.778594874949431,-0.07734252617863492,0.0009443077817271571,2.0531684293619548,57.6656302117373,0.6159499756310702,13.886008283142202,0.16985708351446954,2.4925802827637047,0.8092640826509093,0.18605053872004018,0.004685378629050533
PID IA,2.6099999999999666,0.1671333915549856,9.576037951808111,-0.06708104789456044,-3.8434609296732503,-0.07731214276308589,0.011208630757759479,2.043955638348055,57.406878230054694,0.4418967512449627,13.877525492127914,0.1700392334483777,2.4901958373402,0.8104073447063274,0.18491692660160616,0.004675728692066548
PID IA,2.6149999999999665,0.16675234596900107,9.554205647929107,-0.0853622549566554,-4.890896938736047,-0.0772305592976156,0.02142432977622624,2.0338284083069125,57.12244316166471,0.2681519263324724,13.86640265307312,0.17028079166253615,2.487048017336244,0.8119344924347205,0.18342459665301877,0.004640910912260837
PID IA,2.6199999999999664,0.1662806709380612,9.527180659354551,-0.10334006312974657,-5.920949471949967,-0.07709803030115982,0.031586845367938016,2.02283279915504,56.81361865304819,0.09472660537071352,13.852701820153525,0.1705804036212683,2.4831544382856903,0.8138369347981854,0.18158188953233184,0.0045811756694827685
PID IA,2.6249999999999662,0.1657198775780353,9.495049566646106,-0.12101670173997452,-6.933746260294026,-0.0769148325114498,0.041691849474227716,2.0110113988984404,56.48160083802955,-0.07836904888639488,13.836488731492764,0.17093661489878573,2.478533913917381,0.8161053696281365,0.17939768339331494,0.0044969469785485355
PID IA,2.629999999999966,0.16507146272237205,9.457898132043017,-0.13839565516974772,-7.929486944174437,-0.07668126377149966,0.05173522803172241,1.9984034698502615,56.127492444470214,-0.25112548113369376,13.817832644578385,0.1713478741176563,2.47320641455329,0.8187297996565278,0.1768813731858242,0.004388827157647962
PID IA,2.634999999999966,0.16433690302583126,9.41581096163082,-0.15548151177475952,-8.908434417007335,-0.07639764200133124,0.0617130642924653,1.9850451110927856,55.752307357203065,-0.4235334484757564,13.796806235167516,0.17181253437100308,2.4671930445502173,0.8216995384107937,0.17404285877325562,0.004257602815950687
PID IA,2.639999999999966,0.1635176497966227,9.368871209244706,-0.17227982354154756,-9.870906784189238,-0.07606430425105751,0.07162162296041555,1.9709694308474144,55.35697545924452,-0.5955837622704787,13.773485554588333,0.1723288532534514,2.460516037230801,0.8250032068204943,0.170892541152352,0.004104252027153676
PID IA,2.644999999999966,0.1626151245030579,9.317160319019637,-0.18879697656667924,-10.817269942101024,-0.07568160583111896,0.0814573351936557,1.9562067233089657,54.942347598392026,-0.7672670641957502,13.74795004058961,0.1728949916212631,2.4531987658132883,0.8286287213577913,0.1674413260920028,0.00392995255020591
PID IA,2.6499999999999657,0.16163071490098144,9.260757803508502,-0.2050400722121091,-11.74793076881148,-0.07524991951528949,0.09121678449440905,1.9407846453265916,54.50920054951376,-0.9385736336160573,13.720282577216706,0.17350901119589046,2.4452657689349198,0.8325632744981473,0.16370063454951675,0.0037360909523359138
PID IA,2.6549999999999656,0.16056577172944517,9.199741054358197,-0.22101681860340802,-12.663330907383777,-0.07476963481201492,0.10089669348587828,1.92472838906034,54.05824186380949,-1.1094932230868042,13.690569599576088,0.17416887111785853,2.4367427894644913,0.8367933082453732,0.15968241927214138,0.003524272482485384
PID IA,2.6599999999999655,0.15942160592413873,9.13418518265095,-0.2367354319840643,-13.563941113893245,-0.07424115729970109,0.11049391155556429,1.908060847402703,53.59011451486778,-1.2800149186029643,13.658901239773387,0.17487242354986413,2.427656825410229,0.841304481419109,0.15539918704580755,0.00329633153508341
PID IA,2.6649999999999654,0.1581994863008327,9.064162886175398,-0.2522045473153407,-14.450256135176499,-0.07366490802171008,0.12000540332867826,1.8908027695261538,53.10540126739996,-1.4501270209609192,13.625371510756304,0.17561740841962034,2.418036191844988,0.8460816313553234,0.15086402611006913,0.0030543425346074935
PID IA,2.6699999999999653,0.15690063766438825,8.989744341080808,-0.26743313741268065,-15.322790075688799,-0.07304132293703793,0.12942823792207542,1.872972904401697,52.60462870812601,-1.6198169443457784,13.59007852525094,0.17640144738456554,2.407910592888289,0.8511087306233126,0.14609063831624355,0.002800631060443844
PID IA,2.674999999999965,0.15552623930262657,8.91099711558217,-0.28243043983196786,-16.182072208395294,-0.0723708524229221,0.13875957891837812,1.8545881305337142,52.08827088952903,-1.789071127970814,13.553124747437463,0.17722203709232554,2.397311202900818,0.8563688393174888,0.14109337566341973,0.0025377850190915563
PID IA,2.679999999999965,0.154077423828436,8.827986103617805,-0.29720589065788877,-17.02864318112365,-0.07165396082595064,0.14799667499119812,1.835663570478352,51.556752546237796,-1.95787495627281,13.514617275460004,0.17807654180296603,2.386270756159223,0.8618440534401929,0.13588728090311766,0.0022686656566895265
PID IA,2.684999999999965,0.15255527633785343,8.740773476610995,-0.31176906429837536,-17.8630515670397,-0.07089112605860791,0.15713685110522274,1.8162126889632573,51.0104518508339,-2.126212682800892,13.47466815329922,0.1789621854317493,2.3748236443853523,0.8675154498538651,0.13048813195699893,0.001996418189136002
PID IA,2.689999999999965,0.1509608338564334,8.649418651749261,-0.3261296183501363,-18.685850705675097,-0.07008283923858798,0.16617750020903804,1.7962473736132805,50.449702681127306,-2.294067352522366,13.433394710948042,0.17987604306445398,2.3630060216027475,0.8733630282479957,0.12491248994232117,0.0017244818096830493
PID IA,2.6949999999999648,0.14929508505097408,8.553978275467484,-0.3402972425675267,-19.4975957790589,-0.06922960436862978,0.17511607533360654,1.775777997417527,49.874796374616416,-2.4614207168046067,13.39091993221592,0.18081503199144597,2.3508559158826574,0.8793656505391414,0.11917775064606703,0.001456598814791569
PID IA,2.6999999999999647,0.14755897018857983,8.454506221102358,-0.3542816109377593,-20.29884106582947,-0.06833193805507419,0.1839500820050164,1.7548134621563332,49.28598294818524,-2.628253134816215,13.347372849839795,0.18177590230171886,2.3384133476206124,0.8855009781016442,0.11330219933015874,0.0011968225681970887
PID IA,2.7049999999999645,0.1457533813300949,8.351053599975328,-0.3680923358374347,-21.09013731459711,-0.06739036926380972,0.19267707087623484,1.7333612220500996,48.68347176230854,-2.794543454524259,13.302888967895209,0.18275522707417036,2.325720454051169,0.8917454072132988,0.10730506878616962,0.0009495240005316624
PID IA,2.7099999999999644,0.14387916275013765,8.243668785458775,-0.38173892321664477,-21.87202917618234,-0.06640543911275933,0.2012946304789328,1.7114272869037688,48.06743160936814,-2.9602688658498586,13.25761071177265,0.1837493922005775,2.3128216197610842,0.8980740030948889,0.10120660058767052,0.0007193963174405907
PID IA,2.7149999999999643,0.14193711158131053,8.132397449886533,-0.3952307277259602,-22.645052632581688,-0.06537770070056431,0.2098003799928419,1.6890162040089678,47.43799020535347,-3.1254047178862385,13.211687906205885,0.18475458587322638,2.299763612998024,0.9044604329262189,0.0950281095108892,0.0005114575628918104
PID IA,2.7199999999999642,0.1399279786856688,8.017282614485362,-0.4085769066672975,-23.409732358546695,-0.06430771897164299,0.21819196192644066,1.666131018038545,46.79523306345287,-3.289924291387951,13.165278282002141,0.18576678777011815,2.2865957275906217,0.9108768982351015,0.08879205110862497,0.00033105065627345376
PID IA,2.724999999999964,0.1378524697622211,7.898364712830068,-0.4217863716111886,-24.166578949457666,-0.06319607061834273,0.2264670345989684,1.6427732081337258,46.139201727072965,-3.453798517016129,13.118548012219126,0.18678175797231952,2.273369930293575,0.9172940670810492,0.08252209242705548,0.00018384049189538302
PID IA,2.729999999999964,0.13571124670512869,7.775681668662573,-0.4348677364799594,-24.91608594670894,-0.06204334402146356,0.23462326430979305,1.6189426013510824,45.46989133889585,-3.61699562908405,13.071672278549327,0.187795025651608,2.260141013345166,0.9236810064937198,0.07624318584861983,7.580765766035996e-05
PID IA,2.734999999999964,0.13350492923339063,7.649268989266009,-0.4478292608487707,-25.658726589097796,-0.060850139231011846,0.24265831707702587,1.5946450765996873,44.78746701494018,-3.7794149855961505,13.025144516831213,0.18879529314848223,2.2470531729145375,0.929963963322911,0.07002279896688324,1.323771020581662e-05
PID IA,2.739999999999964,0.1312340958970186,7.519159823114279,-0.4606791560766055,-26.394971352838027,-0.05961706789196453,0.25056988889307197,1.5698785320648043,44.09186972328744,-3.9408933334696807,12.979616855069468,0.189768173758518,2.2342927194194515,0.9360510859907375,0.06394891400926252,0.0
PID IA,2.7449999999999637,0.12889928520868305,7.385385024710617,-0.47342522901573647,-27.12526753761614,-0.058344753194167154,0.2583556658185061,1.544588948048609,43.38158225771414,-4.101103619925432,12.935356757373498,0.1907123891760321,2.2218998920645796,0.9419524323502003,0.05804756764979972,0.0
PID IA,2.7499999999999636,0.12650100374715278,7.247973618880467,-0.4860724491533286,-27.849899874073035,-0.05703383057090623,0.2660130644275861,1.5187368550598488,42.655496071520176,-4.259818390959627,12.892594946223443,0.1916246411472332,2.2099265849425644,0.9476540071702074,0.0523459928297926,0.0
PID IA,2.7549999999999635,0.12403973859441372,7.106953513365896,-0.4986236474763248,-28.569030565812394,-0.055684948864310024,0.27353930461755555,1.4922920393803465,41.91276257718838,-4.416872207000813,12.851549785405938,0.19250027124467334,2.1984339399136625,0.9531266952792083,0.046873304720791674,0.0
PID IA,2.7599999999999634,0.12151596691564583,6.962352047717849,-0.5110799607076982,-29.282724742263056,-0.05429877119292315,0.2809314559308879,1.465222616490788,41.15248626080282,-4.572085670541026,12.812453966761652,0.19333431537575146,2.1874871106932625,0.9583394710984465,0.041660528901553494,0.0
PID IA,2.7649999999999633,0.11893016461855854,6.814196489439515,-0.5234407554322508,-29.99094611140749,-0.05287597572426977,0.28818642923990917,1.4374947038627455,40.373715492031096,-4.725264879140923,12.775554639758777,0.19412150101847947,2.1771552991324574,0.9632593813654965,0.03674061863450351,0.0
PID IA,2.769999999999963,0.11628281544103966,6.662514554670253,-0.5357035326155818,-30.693551489121678,-0.05141725649307817,0.2953009667976633,1.4090721154853132,39.57543394454852,-4.876200900324599,12.741113494270959,0.1948562454555529,2.1675117783958684,0.9678515340972056,0.0321484659027944,0.0
PID IA,2.774999999999963,0.11357442056310355,6.507334958909664,-0.5478638133282209,-31.390284251650236,-0.04992332427306295,0.30227163076408914,1.3799160810715163,38.75655270962266,-5.0246692824020025,12.709406777527182,0.19553265541275347,2.158633897707611,0.9720790963297091,0.027920903670290903,0.0
PID IA,2.779999999999963,0.11080550883481698,6.348688003034569,-0.5599150065863105,-32.080766763435285,-0.048394907509578755,0.3090947903312725,1.349984994775542,37.915903238543656,-5.170429617578378,12.680725224845299,0.1961445285366336,2.1506030629566837,0.97590330335396,0.024096696646039938,0.0
PID IA,2.784999999999963,0.10797664770684597,6.1866061995732125,-0.5718482604118843,-32.76449184349901,-0.04683275331978046,0.31576660759566033,1.3192342003051605,37.05223130725586,-5.313225176312222,12.65537388220073,0.1966853571797178,2.1435046870162044,0.9792834823732361,0.020716517626763877,0.0
PID IA,2.7899999999999627,0.10508845494402176,6.021124943843157,-0.5836522975082081,-33.44081335033422,-0.04523762856609934,0.32228302235950207,1.287615821552021,36.16419225941223,-5.452782634756569,12.633671796984856,0.1971483349976564,2.13742810315576,0.9821770937353526,0.017822906264647453,0.0
PID IA,2.7949999999999626,0.10214161119434172,5.852283234101984,-0.5953132373483975,-34.10893598833302,-0.04361032100781953,0.3286397360893482,1.255078650288492,35.25034785220902,-5.588811920236935,12.615951551552692,0.19752636690020925,2.1324664344347535,0.9845397931263078,0.015460206873692237,0.0
PID IA,2.7999999999999625,0.09913687347552416,5.680124444269971,-0.6068144069985025,-34.767904468748,-0.04195164053425554,0.33483219531711245,1.2215681050762925,34.309165102286784,-5.7210062030357305,12.602558612440484,0.19781208293460303,2.1287164114833352,0.9863255183412688,0.01367448165873117,0.0
PID IA,2.8049999999999624,0.0960750896280015,5.504697152025597,-0.6181361436488256,-35.4165921955701,-0.04026242048142776,0.3408555748398525,1.1870262782573784,33.33901760552425,-5.84904206619369,12.593850466564184,0.19799785671329745,2.126278130637971,0.987486604458109,0.012513395541891062,0.0
PID IA,2.8099999999999623,0.09295721376639561,5.326056024109864,-0.6292555926170063,-36.05368969195794,-0.0385435190321412,0.3467047611586751,1.151392090677299,32.33818988262422,-5.972579888496077,12.590195514424131,0.19807582902561854,2.125254744038757,0.9879739314101158,0.012026068589884144,0.0
PID IA,2.814999999999962,0.08978432274037751,5.144262759464093,-0.6401465055177199,-36.67769303621342,-0.03679582069692547,0.3523743366953008,1.114601576512607,31.30488537882367,-6.09126447913779,12.591971689500056,0.19803793729066543,2.1257520730600166,0.9877371080666589,0.012262891933341038,0.0
